run_timestamp,unit_index,condition_label,manual_best_batch_idx,reference_best_batch_idx,mds_manual_fit_distance_to_data,mds_original_model_distance_to_data,mds_distance_improvement,reference_data_mds_x,reference_data_mds_y,reference_model_mds_x,reference_model_mds_y,manual_fit_mds_x,manual_fit_mds_y,raw_raster_mse,raw_raster_rmse,raw_raster_mae,psth_5ms_sse,psth_10ms_sse,psth_20ms_sse,psth_50ms_sse,psth_5ms_pearson_r,psth_10ms_pearson_r,psth_20ms_pearson_r,psth_50ms_pearson_r,rcorr,psth_20ms_cosine_similarity,split_half_data_20ms,split_half_model_20ms,noise_corrected_r_10ms,lifetime_sparseness_data_20ms,lifetime_sparseness_model_20ms,lifetime_sparseness_abs_error_20ms,firing_rate_abs_error_hz,peak_rate_abs_error_hz,peak_latency_abs_error_ms,onset_responsiveness_abs_error,offset_responsiveness_abs_error,unit_folder,config_path,config_strfGain,config_paramH_alpha,generated_solver_path,On_ROn_gSYN,Off_ROn_gSYN,On_SOnOff_gSYN,Off_SOnOff_gSYN,SOnOff_ROn_gSYN,ROn_tau_ad,ROn_g_inc,offset_responsiveness_abs_error_Just_first_bump
2026-04-09T11:10:48,133,contra,0,1,43.5085271311,41.4772730388,-2.03125409229,28.2922293752,74.615157806,11.8603350349,36.5316045693,46.3066103031,114.219122417,0.00470789568499,0.0686141070407,0.00470789568499,5488,7902,9890,13718,0.471886513423,0.561827756637,0.606138629369,0.639462392687,0.561827756637,0.706192032025,0.910074400643,0.934937954661,0.587099021482,0.791464693226,0.665463469005,0.12600122422,18.1537532806,55.0000152588,0,0.0475769447561,0.110983465424,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.2,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.008,
2026-04-09T11:12:58,133,contra,0,1,18.2609934807,41.4772730388,23.2162795581,28.2922293752,74.615157806,11.8603350349,36.5316045693,10.0342680193,74.2823965822,0.00361732835881,0.0601442296385,0.00361732835881,2013,2679,3231,4153,0.522141984191,0.611938151019,0.696541890308,0.750105385032,0.611938151019,0.771532295876,0.910074400643,0.743076587384,0.639308171423,0.791464693226,0.647362136911,0.144102556315,6.91251945496,50,0,0.00515254373509,0.0957979728835,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.008,
2026-04-09T11:15:08,133,contra,0,1,11.9044609621,41.4772730388,29.5728120767,28.2922293752,74.615157806,11.8603350349,36.5316045693,16.423208726,75.5330573807,0.00376497441903,0.0613593873749,0.00376497441903,1729,2209,2917,4655,0.596410534028,0.694306671502,0.751012204261,0.759515331086,0.694306671502,0.809384479405,0.910074400643,0.812468511043,0.725450999915,0.791464693226,0.624185550271,0.167279142955,8.52320289612,10,0,0.0568286158678,0.163807422797,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.01,
2026-04-09T11:17:54,133,contra,0,1,14.7937645369,41.4772730388,26.683508502,28.2922293752,74.615157806,11.8603350349,36.5316045693,17.7540287158,84.9979221794,0.00385893089697,0.0621202937611,0.00385893089697,1957,2769,3665,5405,0.583790779388,0.665236976951,0.735676565737,0.751948717637,0.665236976951,0.799495866813,0.910074400643,0.919223695789,0.695119285576,0.791464693226,0.65612784152,0.135336851705,9.66410446167,30.0000076294,0,0.0528512554006,0.165898030717,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.0032,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.01,
2026-04-09T11:21:10,133,contra,0,1,14.3958571031,41.4772730388,27.0814159357,28.2922293752,74.615157806,11.8603350349,36.5316045693,21.1364156746,87.1065561271,0.00400657719001,0.0632975290988,0.00400657719001,2385,3283,4291,6513,0.554186538171,0.643686573827,0.704727127106,0.729617723964,0.643686573827,0.777301277362,0.910074400643,0.83510314023,0.67285529555,0.791464693226,0.639014531414,0.152450161812,11.0734519958,60,0,0.00831544509494,0.119092228452,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.12,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.01,
2026-04-09T11:41:10,133,contra,0,1,65.743153754,41.4772730388,-24.2658807152,28.2922293752,74.615157806,11.8603350349,36.5316045693,-21.1897753869,31.3289767518,0.00228851381689,0.0478384136118,0.00228851381689,1665,2199,3133,5295,0.440894187742,0.555692005453,0.644491218606,0.646346586334,0.555692005453,0.730856955988,0.910074400643,0.772832227654,0.582834927506,0.791464693226,0.711114076065,0.0803506171604,6.30851364136,40,0,0.00306844929573,0.0929003152002,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.08,
2026-04-09T11:43:19,133,contra,0,1,11.0982206955,41.4772730388,30.3790523433,28.2922293752,74.615157806,11.8603350349,36.5316045693,18.961371817,80.6239513485,0.00388913112693,0.0623628986411,0.00388913112693,2032,2812,3632,5608,0.559441649576,0.644326234099,0.717173523191,0.738744588389,0.644326234099,0.7859057354,0.910074400643,0.825783233878,0.673302497048,0.791464693226,0.629732857072,0.161731836154,9.76477432251,35,0,0.0532058141533,0.126558285029,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.008,
2026-04-09T12:30:36,133,contra,0,1,12.7097040409,41.4772730388,28.7675689979,28.2922293752,74.615157806,11.8603350349,36.5316045693,17.8080850843,81.7998147425,0.00385893089697,0.0621202937611,0.00385893089697,2033,2899,3837,5133,0.555216987028,0.627043105521,0.701134758321,0.741737959327,0.627043105521,0.774785884793,0.910074400643,0.883210906612,0.655232457846,0.791464693226,0.642715093582,0.148749599644,9.46277046204,25,0,0.0819742981324,0.168308111449,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.042,0,0,0.05,0.4,100,0.01,
2026-04-09T12:32:42,133,contra,0,1,9.96359039877,41.4772730388,31.51368264,28.2922293752,74.615157806,11.8603350349,36.5316045693,18.8728443211,77.8629753558,0.00386564200744,0.0621742873497,0.00386564200744,1849,2465,3005,4433,0.593810489521,0.680816857127,0.760772767661,0.788996971962,0.680816857127,0.815998451517,0.910074400643,0.856716185708,0.711894551279,0.791464693226,0.620503633454,0.170961059771,9.39565658569,30.0000076294,0,0.00531345638796,0.101859799489,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.3,100,0.01,
2026-04-09T12:37:13,133,contra,0,1,11.0854310821,41.4772730388,30.3918419567,28.2922293752,74.615157806,11.8603350349,36.5316045693,17.5358473521,77.296021109,0.00380188575946,0.0616594336615,0.00380188575946,1972,2522,3392,4922,0.549129722425,0.660509771063,0.716890430656,0.747061780508,0.660509771063,0.785460378901,0.910074400643,0.868627748529,0.690381724476,0.791464693226,0.620754813794,0.170709879431,9.16076660156,15,0,0.0302386213024,0.124489677059,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.25,100,0.01,
2026-04-09T12:40:12,133,contra,0,1,15.3516528617,41.4772730388,26.1256201771,28.2922293752,74.615157806,11.8603350349,36.5316045693,13.8827597717,79.9104794519,0.00370792928152,0.0608927687129,0.00370792928152,1794,2418,3186,4576,0.60157341073,0.680720110737,0.740346733449,0.756249788297,0.680720110737,0.802912068999,0.910074400643,0.87120274639,0.711811068423,0.791464693226,0.662226998559,0.129237694667,8.01986503601,60,0,0.0613161623596,0.149599422736,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.1,0.4,100,0.01,
2026-04-09T12:41:57,133,contra,0,1,12.8876953088,41.4772730388,28.5895777301,28.2922293752,74.615157806,11.8603350349,36.5316045693,16.7344139715,80.316876272,0.00380859710276,0.0617138323454,0.00380859710276,2104,2802,3676,5626,0.530184124734,0.630588776443,0.703366496252,0.708243107913,0.630588776443,0.776363363596,0.910074400643,0.87908704979,0.658807320658,0.791464693226,0.642117213181,0.149347480045,9.02654266357,45,0,0.0316102373419,0.146472906122,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.03,0.4,100,0.01,
2026-04-09T12:46:52,133,contra,0,1,14.0266594124,41.4772730388,27.4506136265,28.2922293752,74.615157806,11.8603350349,36.5316045693,14.4968528953,77.1518410834,0.00373477395624,0.0611127969924,0.00373477395624,1850,2494,3098,4814,0.573899143767,0.655385876659,0.735851299574,0.743257130382,0.655385876659,0.799347021654,0.910074400643,0.867670892329,0.684959660718,0.791464693226,0.641338701493,0.150125991732,8.154088974,40,0,0.10845394562,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0,0.05,0.4,100,0.01,1.02055934698
2026-04-09T12:49:35,133,contra,0,1,18.0547443229,41.4772730388,23.4225287159,28.2922293752,74.615157806,11.8603350349,36.5316045693,10.2493633218,73.9603470354,0.00358377234079,0.0598646167681,0.00358377234079,1787,2207,2877,4005,0.571873473895,0.673354235869,0.731426307217,0.761090935763,0.673354235869,0.796330216803,0.910074400643,0.847750665993,0.704662829911,0.791464693226,0.647095787523,0.144368905702,6.84540748596,25,0,0.117013637047,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.039,0,0,0.05,0.3,100,0.011,0.817669170001
2026-04-09T12:51:14,133,contra,0,1,13.920928615,41.4772730388,27.5563444238,28.2922293752,74.615157806,11.8603350349,36.5316045693,14.717345938,77.6997636432,0.00376832997426,0.0613867247397,0.00376832997426,1908,2308,2938,3456,0.584319659364,0.698492714807,0.755046671422,0.832245525143,0.698492714807,0.812673839214,0.910074400643,0.832164375598,0.730450821586,0.791464693226,0.634603593952,0.156861099274,8.48964691162,40,0,0.126598575849,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.01,0.596707834152
2026-04-09T12:53:00,133,contra,0,1,11.4039630573,41.4772730388,30.0733099815,28.2922293752,74.615157806,11.8603350349,36.5316045693,17.1268127187,76.9354690563,0.00376161863096,0.0613320359271,0.00376161863096,1780,2102,2722,3672,0.581311684567,0.707292994,0.777858977742,0.818102175471,0.707292994,0.828452617467,0.910074400643,0.850510396483,0.73922934236,0.791464693226,0.629586773679,0.161877919547,8.6909828186,50,0,0.107805915446,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0031,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.01,0.853299723546
2026-04-09T12:54:42,133,contra,0,1,8.37857211682,41.4772730388,33.098700922,28.2922293752,74.615157806,11.8603350349,36.5316045693,23.7019680029,81.6244353187,0.00400657719001,0.0632975290988,0.00400657719001,2075,2717,3513,4643,0.580873492111,0.680011058826,0.74820728199,0.824667964623,0.680011058826,0.806833166418,0.910074400643,0.867745067451,0.710282884645,0.791464693226,0.61247786674,0.178986826485,11.0063419342,60,0,0.0985698033372,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.12,0.0032,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.011,0.691823899371
2026-04-09T12:57:05,133,contra,0,1,12.7982786264,41.4772730388,28.6789944124,28.2922293752,74.615157806,11.8603350349,36.5316045693,15.5312746474,75.5918718048,0.00375155196525,0.061249914002,0.00375155196525,1787,2189,2701,3665,0.583235323934,0.695488847375,0.769613054127,0.824405484962,0.695488847375,0.822495568997,0.910074400643,0.868912797042,0.726498776948,0.791464693226,0.626380126734,0.165084566492,8.32186889648,45,0,0.0898719606513,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.12,0.0032,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.039,0,0.01,0.05,0.3,100,0.012,0.651035173343
2026-04-09T12:59:12,133,contra,0,1,14.7313947043,41.4772730388,26.7458783345,28.2922293752,74.615157806,11.8603350349,36.5316045693,17.9700976144,85.1255139296,0.00384550844319,0.0620121636713,0.00384550844319,1957,2719,3567,4145,0.591333360364,0.672771280699,0.744769693286,0.826455212901,0.672771280699,0.806093696303,0.910074400643,0.866624037244,0.703090494577,0.791464693226,0.662315403268,0.129149289957,9.46277046204,80.0000152588,0,0.08076590528,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.011,0.720578261016
2026-04-09T13:00:57,133,contra,0,1,11.482555607,41.4772730388,29.9947174318,28.2922293752,74.615157806,11.8603350349,36.5316045693,38.3782203344,69.1268183815,0.00416093412787,0.0645053030988,0.00416093412787,1655,2173,2801,4837,0.640791123595,0.729403013658,0.807214559294,0.818210507761,0.729403013658,0.837714507616,0.910074400643,0.849603031717,0.762340050766,0.791464693226,0.531201824724,0.260262868502,12.5499134064,30.0000076294,0,0.178562178486,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.02,0.01,0.05,0.3,100,0.011,0.930271824109
2026-04-09T13:03:15,133,contra,0,1,9.30191246633,41.4772730388,32.1753605725,28.2922293752,74.615157806,11.8603350349,36.5316045693,19.7879763128,78.3838784618,0.00387906446122,0.0622821359719,0.00387906446122,1805,2325,2729,3221,0.605788399203,0.702973380015,0.792607346023,0.870942459944,0.702973380015,0.838160759798,0.910074400643,0.851657640049,0.734445641551,0.791464693226,0.620539946864,0.170924746361,9.59699440002,30.0000076294,0,0.114121318346,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.01,0.01,0.05,0.3,100,0.011,0.674105075779
2026-04-09T13:06:06,133,contra,0,1,4.36982793499,41.4772730388,37.1074451038,28.2922293752,74.615157806,11.8603350349,36.5316045693,24.2643287694,76.3096821909,0.00399315450341,0.0631914116269,0.00399315450341,1769,2295,3363,4625,0.608036475315,0.701622964228,0.736819164369,0.801600912574,0.701622964228,0.796938293826,0.910074400643,0.853390337884,0.733520455374,0.791464693226,0.579890303171,0.211574390055,10.9392299652,20.0000076294,0,0.173361386677,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.015,0.01,0.05,0.3,100,0.011,0.987738424752
2026-04-09T13:07:17,133,contra,0,1,6.69552447531,41.4772730388,34.7817485635,28.2922293752,74.615157806,11.8603350349,36.5316045693,34.8689541758,73.3594751643,0.00410724477842,0.0640877896204,0.00410724477842,2061,2645,3775,5072,0.550254927087,0.658553374448,0.710618015194,0.789167749618,0.658553374448,0.778526165154,0.910074400643,0.82863478565,0.68845362412,0.791464693226,0.567739637841,0.223725055385,11.8116836548,40,0,0.154308534242,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.017,0.01,0.05,0.3,100,0.011,0.970548878223
2026-04-09T13:08:37,133,contra,0,1,4.45892189018,41.4772730388,37.0183511486,28.2922293752,74.615157806,11.8603350349,36.5316045693,31.6884823505,71.7259623902,0.00401328830048,0.0633505193387,0.00401328830048,1725,2149,2775,3981,0.606105790115,0.71405722626,0.79138230946,0.845997390676,0.71405722626,0.832403310181,0.910074400643,0.852650197881,0.74700970103,0.791464693226,0.568615708092,0.222848985133,11.0063419342,35,0,0.139968315542,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.0155,0.01,0.05,0.3,100,0.011,0.932475874078
2026-04-09T13:09:51,133,contra,0,1,9.59778954532,41.4772730388,31.8794834935,28.2922293752,74.615157806,11.8603350349,36.5316045693,22.2958463856,82.1092191347,0.00397637672722,0.0630585182765,0.00397637672722,2032,2436,3046,3976,0.58819057572,0.709579985746,0.789626484896,0.851907669208,0.709579985746,0.836217956916,0.910074400643,0.866616996577,0.740697451622,0.791464693226,0.622393702381,0.169070990844,10.6372280121,45,0,0.133292768344,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.0152,0.01,0.05,0.3,100,0.011,0.698489166043
2026-04-20T09:24:38,133,contra,0,1,8.58407154871,126.901617141,118.317545592,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,21.8712132527,79.4093435325,0.00399651005864,0.0632179567737,0.00399651005864,1976,2520,3266,4250,0.561437284023,0.670418507944,0.755971311788,0.822565241552,0.670418507944,0.811404388648,0.910074400643,0.895178591936,0.700340769472,0.791464693226,0.600159643069,0.191305050157,10.7714519501,40,0,0.182545348577,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0.0152,0.01,0.05,0.3,100,0.011,0.991114136087
2026-04-20T09:26:45,133,contra,0,1,13.6842115821,126.901617141,113.217405559,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,16.8728168456,81.0584238193,0.00387235335074,0.0622282359604,0.00387235335074,1925,2469,3087,4031,0.58412541813,0.685234357234,0.766070238648,0.819619489469,0.685234357234,0.820184252187,0.910074400643,0.800500564142,0.715920742026,0.791464693226,0.629537391775,0.16192730145,9.66410446167,40,0,0.0944320395846,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0033,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.011,0.672853829497
2026-04-20T09:28:51,133,contra,0,1,22.4959432237,126.901617141,104.405673917,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,7.36934418125,67.4112775783,0.00347303785384,0.0589324855562,0.00347303785384,1566,1786,2168,2596,0.596730988492,0.712385422773,0.77688641248,0.844441995365,0.712385422773,0.82748174639,0.910074400643,0.809510190609,0.745416126615,0.791464693226,0.624724061451,0.166740631774,5.73806190491,25,0,0.105496971601,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.04,0,0.01,0.05,0.3,100,0.011,0.883939059243
2026-04-20T09:32:31,133,contra,0,1,24.6502554227,126.901617141,102.251361718,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,4.86605368453,68.3343510707,0.00345290428959,0.0587614183762,0.00345290428959,1734,2136,2722,3364,0.58008976661,0.665833545978,0.713729006169,0.780666156454,0.665833545978,0.783613944494,0.910074400643,0.761333473012,0.696240538851,0.791464693226,0.636072139193,0.155392554032,5.46961402893,10,0,0.168292576864,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.11,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.05,0,0.01,0.3,0.3,100,0.02,0.890621321606
2026-04-20T09:34:01,133,contra,0,1,50.238909542,126.901617141,76.6627075991,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,55.262035608,117.007035832,0.00495956512168,0.0704241799504,0.00495956512168,5493,8297,11027,15637,0.494570231433,0.559186810855,0.607698551345,0.651643455438,0.559186810855,0.708138008443,0.910074400643,0.865418979301,0.584624316889,0.791464693226,0.651701027424,0.139763665802,20.4691104889,120,0,0.120302150107,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.15,0.0025,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.05,0,0,0.3,0.3,100,0.008,0.748671208597
2026-04-20T09:38:31,133,contra,0,1,39.2596065543,126.901617141,87.6420105868,28.7798933764,74.3145988577,29.6964574022,-52.5837082366,-7.02605314453,58.2133287049,0.00302674411796,0.055015853333,0.00302674411796,1339,1705,2161,3139,0.607123129875,0.683787064033,0.739418498895,0.756328095468,0.683787064033,0.802200112905,0.910074400643,0.840998410349,0.715111554281,0.791464693226,0.686344852869,0.105119840356,1.00667762756,5,0,0.116278064743,0,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\post_fit_reports\unit_133,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\config\config.yaml,0.1,0.003,C:\Users\ipboy\Documents\GitHub\MouseSpatialGrid\LearningModels\Manual_Tuning\BuildFile\generated_solve_file.py,0.02,0,0,0.2,0.2,100,0.008,0.476973688699
