unit_id,batch_index,best_batch,is_best_batch,layer,final_binned_sse,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,umap_1,umap_2
8,11,9,False,L2/3,1544.0,0.02607327284890843,0.0013514232060983752,0.009772167172986176,0.12839158054723418,0.14345840811072477,0.18271822716758873,0.1028706436937921,0.08952622057739308,10.739596,3.985024
8,12,9,False,L2/3,2690.0,0.009601400401686703,0.00442388458206914,0.009735614771195085,0.014298646581944185,0.1273039809242725,0.00017064376336729326,0.15273964786334926,0.06698797432976335,6.0350394,2.003139
8,13,9,False,L2/3,1640.0,0.004726607989109668,0.008133729479346003,0.009823174603364212,0.018272124257491713,0.10231942426112028,0.0021922346669510625,0.10699409512803644,0.15634006927117483,6.363836,2.5937746
8,14,9,False,L2/3,940.0,0.048796495103312486,0.023388573117425173,0.011753559757761272,0.009729021265919508,0.0,0.0,0.0,0.16363993286824788,-0.018599885,10.8008995
8,15,9,False,L2/3,759.0,0.031391574379287045,0.023821819329947272,0.006880547370811003,0.006038878482210042,0.0,0.005851717906371458,0.0006139146058499098,0.10712411682779702,0.6263925,11.215248
9,1,5,False,L2/3,2768.0,0.005525750753200995,0.012417084111948832,0.011532453616461156,0.05322636032539439,0.06329774700480245,0.23784199727102026,0.1625567360351832,0.0890364134494423,8.227205,6.396333
9,2,5,False,L2/3,2664.0,0.012514855616009707,0.014155543419125031,0.012938024854467357,0.04493072713669108,0.030704723516019924,0.3208086268622066,0.0,0.19806375741937,8.685845,8.718531
9,3,5,False,L2/3,8744.0,0.009092610653062204,0.004071300056351258,0.0031064103467756767,0.1349218928599688,0.10054071576657686,0.15377155372625975,0.13113863561496392,0.20295434899047818,11.247893,5.254604
9,4,5,False,L2/3,2810.0,0.00881878777338717,0.013240206596290932,0.011360052208732862,0.05557036772133045,0.032319288366411486,0.213855477383223,0.0,0.21026160788062276,8.517454,8.035261
9,5,5,True,L2/3,2415.0,0.07989108595505556,0.010058901509595595,0.011860083329952613,0.02657776361852182,0.023696677441322395,0.098144478285889,0.0,0.2437314978695569,2.2066464,9.717185
9,6,5,False,L2/3,2897.0,0.07147226878615501,0.02464401667851003,0.004802270894820488,0.008559233506143136,0.0,0.0,0.0,0.1912369984715601,0.15652049,10.034891
9,7,5,False,L2/3,5637.0,0.004536174658294014,0.007566201409409909,0.006490406058521808,0.10931204901092303,0.1293269923791349,0.2456783280298273,0.09326181574405437,0.22090466590729563,10.735806,5.2157216
9,8,5,False,L2/3,5757.0,0.0002139091922387432,0.015761441967289402,0.007169747810442522,0.1549258688758973,0.17031847077598192,0.040382073409595,0.073273011155285,0.19255656588893696,11.6290865,4.7591977
9,9,5,False,L2/3,4411.0,0.07051075724871515,0.02375034732260428,0.0057463989994916125,0.0024699933504008387,0.0,0.0019061056016226787,0.0,0.18619499397680273,0.08727929,10.043404
9,10,5,False,L2/3,7064.0,0.005589257861623601,0.009687923561673292,0.008200882700699606,0.09731835037394466,0.03649508206527929,0.27023636454205785,0.08592688177914101,0.18286443498431684,9.613754,7.3195763
9,11,5,False,L2/3,2453.0,0.07552165805117737,0.010212060748465413,0.013365815650355276,0.02054033002865731,0.019040450732117933,0.011968505480644012,0.0,0.32121573675997195,1.7828333,9.560533
9,12,5,False,L2/3,35518.0,0.010810792975090461,0.0068461434032306345,0.002241394058385859,0.1022999866926085,0.08653703314046236,0.23941677193011063,0.2635024948883161,0.11544295417529003,9.898909,2.9893165
9,13,5,False,L2/3,7016.0,0.000969634795426998,0.014592359781970996,0.008188366147664416,0.15231662969099252,0.13830715842510866,0.07356000533867751,0.20576548050023413,0.11920290961834623,11.119067,4.4126754
9,14,5,False,L2/3,3583.0,0.07304120287499706,0.027341231753004073,0.004818573659540363,0.005824213032191711,0.0026880595829049487,0.0,0.0,0.20456237047151815,0.1255403,9.983101
9,15,5,False,L2/3,4143.0,0.08991177483065044,0.012689474666955,0.008691364137383173,0.0,0.012129130832098389,0.0007276038019467071,0.0,0.2934953196890403,1.6328378,9.504183
10,1,4,False,L2/3,1899.0,0.005805638332174064,0.005487405417404076,0.012316775487942267,0.06704298164913856,0.13452306453302737,0.18587964369879686,0.16113866810767927,0.09934695705109751,9.914728,3.9036102
10,2,4,False,L2/3,990.0,0.005902994161664381,0.0050740633005062815,0.005182395542274659,0.05157020683572683,0.033719173770365686,0.15146439083633295,0.14745865948682982,0.17305338578590812,8.120278,6.8941
10,3,4,False,L2/3,987.0,0.02186216136799358,0.00946646530444546,0.010774264394920852,0.013289363838719108,0.018999240080775626,0.06597183773794255,0.1638082044495885,0.2325181540943344,4.8500705,3.6693783
