unit_id,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,best_batch,layer,umap_1,umap_2
119,0.01620293579132687,0.0033638714514032868,0.010820788344493936,0.050368329159741175,0.06894194938391535,0.2582638704910245,0.11879624569690082,0.21801122847443635,10,L5/6,-3.4328542,2.1032667
120,0.002931486842663317,0.010219108986693839,0.010713542920380155,0.030681499440781655,0.04761793705039607,0.20829292013526443,0.13187226262401602,0.13423427493574616,5,L4,-3.1921062,3.6714962
121,0.025711552738832667,0.002298079755503515,0.0059547736778340875,0.05270826141761605,0.04070077650375119,0.16368822046333573,0.38156184119239567,0.049079210925486984,13,L5/6,-2.6983836,4.5380745
122,0.0001,0.01171040269061663,0.0026717333358130253,0.07993913242451361,0.03990243887352894,0.11497345341653582,0.07918043449375559,0.17900752560208122,2,L5/6,-0.37074417,1.2278051
123,0.0013079400199680323,0.007138125433441408,0.00854291538999831,0.06992100844429827,0.049543161161168775,0.1408700257052092,0.20650467610849682,0.10760518047576854,13,L5/6,-3.1491835,3.4677222
124,0.005507985581241564,0.0074722262593517556,0.008107102464569534,0.03706819742693962,0.07048113828009075,0.0,0.07114809141890893,0.1336595038920901,14,L4,-0.82256854,2.008619
125,0.0013566330871584687,0.012152123563252066,0.00830077640568534,0.025012515118016578,0.10208541860358776,0.13089435204734484,0.0851309597146466,0.12295330195960896,10,L2/3,-0.96750635,2.295468
126,0.05034826569173337,0.027542347636445138,0.008487491187720202,0.009972043704408092,0.0006618887749498992,0.0,0.01418156458460991,0.08870873140644925,9,L2/3,11.879543,0.26166236
127,0.011051967147302236,0.018958612583417293,0.010562497484909068,0.0256884133661383,0.0,0.3020265024028289,0.0,0.2120985776237554,13,L5/6,0.8637198,0.29331225
128,0.005151296703172585,0.013310283373819844,0.007478913259797803,0.016455438815322,0.04513786885950621,0.428911918450827,0.1659458652764416,0.1393274073724407,6,L2/3,-2.847593,0.39193225
129,0.0069157987589605055,0.00625976784440948,0.00796916927458545,0.02385246949366481,0.016713994667545005,0.2815428449541508,0.18686164955157805,0.1291798425703484,13,L4,-3.1804736,4.335081
130,0.0018595360099211721,0.0001,0.0,0.1025643847641455,0.07362932930528909,0.1567153963280747,0.19122697008999462,0.10909394498752802,9,L2/3,-2.7353487,3.0516713
131,0.14168891146530727,0.04,0.00022205791103291505,0.0,0.0014493495919583091,7.660608481627816e-11,0.0,0.19962914840117071,13,L2/3,12.570508,0.88818055
132,0.06574536119749487,0.020185231254965883,0.01323417119497105,0.024436733788958664,0.0021784852889171723,0.10836155468059469,0.0,0.3428581118855462,4,L2/3,8.831186,2.8223333
133,0.010185091986288572,0.02186192436993288,0.011640867072143195,0.01418322340041553,0.03730941166309241,0.17523278255174188,0.0018555323286380512,0.09536752761354642,2,L4,-0.0015356935,-0.15122436
134,0.003658693446419169,0.0006477977420444793,0.0004395162948068632,0.032770231443076385,0.0,0.18450892503349572,0.09529567981796981,0.093547906631622,7,L2/3,-1.923282,4.7455673
135,0.016510860433536757,0.0017268266160597467,0.003471071817319857,0.08121888898367771,0.051051869470034004,0.1763138490668023,0.14544479530570645,0.16183047577168871,6,L5/6,-2.879309,2.9827936
136,0.02240703733250297,0.010253056118056564,0.004328724275711268,0.014657955210555289,0.018249143812350852,0.1691966912113562,0.0613112650824653,0.20833510027889768,9,L2/3,0.11950461,0.6110408
137,0.0040617091038073075,0.00904990504087815,0.004683259875604733,0.06129924172994939,0.05095539963214133,0.1863122823133444,0.0982490128659345,0.180629264546923,3,L4,-3.0269406,2.7028096
138,0.0066253124067611946,0.0001,0.026848654512268755,0.10619319702495149,0.04839600360501185,0.09680274401573888,0.09455944124562343,0.06386526941904415,9,L5/6,-5.640691,3.185781
139,0.03613250338392866,0.027878137441237683,0.010118907521274497,0.007454828379777463,0.026575877147302668,0.0,0.0,0.1592504390018247,3,L2/3,12.768289,0.0640575
